keyword,url,judul,bahan,langkah
sop buah,https://cookpad.com/id/resep/11899779,XIMILU (Sop Buah Hongkong),"1 Bungkus Nata De coco,1 Iris Semangka (1/5 Belah dr 1 butir),1 Buah Apel,2 Sdm Jagung Kaleng,1/2 Buah Naga,Secukupnya Chia Seeds,1/2 Sachet Fiber Cream,Secukupnya Gula Pasir,Secukupnya Air","Potong Semua buah, nata de coco, masukkan kedalam wadah, lalu taburi dengan chia seeds,Campur air, fiber cream, dan gula ke dalam panci, panaskan, aduk hingga mendidih, diamkan hingga hangat,Siram Airnya kedalam wadah yg berisi buah tadi, masukkan kedalam lemari Es hingga dingin."
sop buah,https://cookpad.com/id/resep/11899368,Sop Buah Susu Kambing,"1 Sachet susu kambing (HNI),Secukupnya Chia seeds,2 sdm madu (Murni TJ),100 ml air,4 butir Anggur,1/2 buah Apel,1/2 buah pear,1 Buah Alpukat, Utk Buah Optional ajah","Potong semua buah sesuai Selera, masukkan kedalam wadah,Buat susu kambing dgn air panas sedikit aduk rata, lalu tambahkan dg air biasa kira2 sampai 100 ml,Tuang Madu ke dalam wadah buah, Taburi juga dgn chia seeds lalu siram susu kambing ke dalam wadah,Masukkan ke dalam lemari Es hingga dingin (SIAP DINIKMATI)"
sop buah,https://cookpad.com/id/resep/12104849,Sup Buah Kreasi Firda,"1/4 bagian buah melon,2 buah apel,10 buah anggur merah,20 buah kelengkeng,5 buah strawberry,2 buah bengkoang,1/2 gelas sirup rasa sesuai selera,1/4 kaleng (2 gelas belimbing) susu kental manis rasa vanila,900 ml air matang,secukupnya Es batu","Potong buah melon menjadi 1/4 bagian. Kemudian serut menjadi panjang.,Kupas kulit bengkoang & apel. Cuci dengan air matang. Kemudian potong seukuran dadu.,Cuci buah anggur & buah strawberry dengan air matang. Kulit anggur tidak perlu dikupas karena mengandung antioksidan (zat untuk mencegah kanker). Setelah dicuci, potong anggur menjadi 4 bagian.,Kupas semua kelengkeng. Potong menjadi 2 bagian untuk membuang biji.,KUAH : Tuang sirup, susu kental manis, & air ke dalam suatu wadah. Aduk hingga merata, tidak ada susu yang mengendap.,Ambil gelas, masukkan semua buah yang sudah disiapkan tadi, kemudian masukkan es batu dan kuahnya.,Hias tepi gelas dengan buah untuk mempercantik penampilan. Jika memakai sirup yg berwarna hijau, hias dengan melon. Jika memakai sirup yg berwarna merah, bisa dihias dengan strawberry.,Nikmati selagi dingin... 😄"
sop buah,https://cookpad.com/id/resep/12325577,Sop buah untuk berbuka,"potong dadu semangka secukpunya lalu, beberapa buah apel kupas lalu potong dadu, gula putih, susu kental manis, air putih","Larutkan beberapa sendok gula putih kedalam gelas,Siapkan buah buah yang sudah di potong kedalam wadah,lalu beri air es secukupnya,Setelah itu masukan air gula yang sudah di larutkan,lalu masukan dua sachet susu kental manis :)"
sop buah,https://cookpad.com/id/resep/12289923,Sop Buah Segar,"Buah Blewah 1/4,Buah Melon 1/4,Buah Naga 1/2,Buah Aplukat 1, Susu Bear Brand, Gula Putih Cair, Chia Seed, Es Batu / Air dingin","Serut buah melon dan blewah. Potong buah naga dan alpukat berbentuk dadu. Letakan dalam satu wadah.,Setelah semuanya sudah dipotong lalu masukan aor dingin secukupnya dan masukan susu bear brand. Lalu aduk dan dia akan berubah warna menjadi pink.,Lalu masukan kedalam lemari es agar lebih segar. Atau dapat menggunaan es batu. Jika akan disajikan tuangkan gula sesuai keinginan kedalam gelas lalu masukan sop buahnya dan taburkan chia seed. Maka sop buah siap disajikan."
sop buah,https://cookpad.com/id/resep/12287729,Es Buah (Sop Buah),"Buah naga (buah yang wajib ada di resep ini), Alpukat, Apel, Pir, Atau buah lainnya sesuai selera, Saya menambahkan cendol, Bisa diganti dengan tape, agar-agar, nata de coco, dll, Susu kental manis, Sirup coco pandan, Es batu","Potong dadu semua buah- buahan. Porsi bisa diatur sesuai kebutuhan,Masukkan topping sesuai selera,Pecahkan es batu, masukkan ke dalam wadah potongan buah dan topping,Tambahkan susu kental manis sesuai selera,Tambahkan sirup coco pandan sesuai tingkat manis yang diinginkan,Dalam resep ini, saya tidak menambahkan air, karena es batu yang mencair sudah cukup sebagai kuahnya. Namun jika ingin kuahnya lebih banyak lagi, bisa ditambahkan air matang."
sop buah,https://cookpad.com/id/resep/12283418,Sop buah🍎🍏🍉," Semangka, Melon, Timunsuri,Buah naga, Pir, Selasih, Sirup marjan merah, Skm putih",Kupas semuaa buah. Lalu potong potong. Siapkann susu dan sirup marjann di aduk campur air hingga merata. Masukkan semua buah yg telah di potongpotong. Jadiii dehhh
sop buah,https://cookpad.com/id/resep/12283120,Es sup buah,"1/4 semangka,1/2 melon, anggur, grass jelly, macam&quot; jelly,biji telasih, nata de coco, sirup, susu kental manis","Potong buah menjadi kecil"",Siap kan semua bahan,Masukkan semua bahan ke dalam mangkuk, jangan lupa di kasih susu sama sirupnya yaa,Step terakhir tambahkan air dan es batu, siap di sajikan ♥️"
sop buah,https://cookpad.com/id/resep/12345789,Sop buah santan,"1 bh apel,1 bh pear,100 gr kolang kaling siap pakai,100 gr nata de coco (plus airnya),1 bks santan kara 65 ml,80 ml kental manis,4 sdm gula pasir,200 ml Air putih","Potong buah sesuai selera lalu satukan dengan nata de coco dan kolang kaling,Campurkan santan,air dan gula lalu masak sampai mendidih sambil diaduk biar santannya gak pecah,Jika sudah agak dingin Tuang cmpuran santan kedalam buah dan tambahkan susu,Simpan ke dalam lemari es biar dingin atau tambahkan es batu lebih enak."
sop buah,https://cookpad.com/id/resep/12344842,Sop buah alpukat campur,"secukupnya alpukat,secukupnya kolangkaling,secukupnya timun suri,secukupnya Susu Kental,secukupnya Susu UHT,secukupnya syrup Marjan Cocopandan,secukupnya air kelapa muda,secukupnya daging kelapa muda","Potong2 alpukat, timun suri sesuai selera. siapkan wadah.masukkan semua bahan secukupnya ya bunda...biar lebih nikmat. aduk rata. sajikan...💕 atau simpan dulu di kulkas biar tambah raos...😋"
sop buah,https://cookpad.com/id/resep/12338215,Sop buah naga kelapa muda,"1 buah buah naga,1 buah kelapa muda beserta airnya,1 sachet skm,1 sdm biji selasih","Potong kotak buah naga.,Rendam biji selasih dengan air panas.,Masukkan air kelapa muda beserta kelapa mudanya ke dalam wadah.,Masukkan juga buah naga dan selasih.,Tambahkan skm lalu aduk rata.,Masukkan ke dalam kulkas sambil nunggu waktu buka puasa.,Siap disajikan. Selamat mencoba 😊"
sop buah,https://cookpad.com/id/resep/12337719,Ide jualan bulan puasa / SOP buah segar,"Buah naga,Buah melon,Buah blewa, Cincau, Agar-agar,Biji selasih (rendam dgn air), Susu SKM, Air gula (8 sdm gula pasir+ 400 ml air) rebus hingga mendidih, Sirup, Es batu",Campurkan semua bahan menjadi satu siap deh dijual
sop buah,https://cookpad.com/id/resep/12331379,Sup buah sehat,"1/4 bh semangka kecil,1/2 bh melon langkawi kecil,1 bh buah naga,2 bh jeruk mandarin,2 bh kiwi,10 bh kurma,2 sdm Gula putih,4-5 lbr daun pandan,150-200 ml air,1 btl susu frisian flag uk.besar (900ml)","Cuci smua bahan dl ya... Kemudian rebus air + daun pandan smpai mendidih. (Prefer api kecil ya) saring kemudian aduk dgn gula.,Potong2 buahnya ya..bentuk dan ukuran sesuai selera. Biji jeruk dan kurma buang ya.. Semangka sebisa bli yg non biji.,Tuangkan air gula dan susu kedalam wadah. Aduk dan violaaa siap dinikmati. Tgl tambah es batu atau dinginkan di kulkas"
sop buah,https://cookpad.com/id/resep/12331172,Soup buah,"buah apel 5buah,buah pear 3buah,buah pear hijau 3buah,1 wortel besar,1 jagung manis, kulit jeruk kering,buah mete kering, leici kalau ada, tidak perlu di beri bumbu apa apa dan hanya soup nya yg di minum","Potong semua bahan bahan,,,rendam kulit jeruk kering dan mete kering,Rebus air tunggu mendidih setelah mendidih masukkan semua bahan,,lalu rebus api besar 15menit,,lalu kecilkan api rebus dg api kecil selama 2 jam,,bisa di tambahkan ayam hitam klo mau"
sop buah,https://cookpad.com/id/resep/12300154,Sop Buah Naga,"1 buah Naga merah,Secukupnya susu kedelai,Secukupnya keju parut","Siapkan gelas saji. Kupas buah Naga dan potong kotak², masukkan ke gelas saji. Siram secukupnya dengan susu kedelai sebagai kuah sop-nya. Beri toping sedikit keju parut. Sajikan dingin lebih nikmat👍😋"
sop buah,https://cookpad.com/id/resep/12329513,Sup Buah Pelangi,"200 gr Buah Naga,200 gr Buah Anggur Merah,200 gr Pepaya,200 gr Melon,200 gr Semangka,150 gr Inaco Warna Warni,100 gr nata de coco (tanpa air),1 sdm biji selasih kering (rendam air),1 bh Kelapa (ambil airnya, blender halus dagingnya),3 Sdm gula putih,1 helai daun pandan,4 Sdm SKM, Sirup Cocopandan,500 ml Air,secukupnya Es","Masak Air, Gula, dan Daun Pandan. Lalu campurkan SKM, dan sirup. Dinginkan.,Bentuk sesuai selera semua buah”. Lalu campurkan dengan air kelapa, kelapa yang diblender halus, dan air yang sudah dimasak tadi. Aduk sampai tercampur.,Beri Es Batu, bila kurang manis tambahkan gula. Es pun siap untuk dinikmati 🥰"
sop buah,https://cookpad.com/id/resep/12556958,SoP buah HomeMade,"Buah meLon, Semangka kuning, Semangka merah,2100 ml Air,5 sdm gula pasir,2 bungkus SKM, Nutrisari, Es BatU","Potong dadu melon dan seMangka,Masukan buah "" an dan seMua bahan dalam satu wadah masuakn es batU siap sajikan"
sop buah,https://cookpad.com/id/resep/12399599,Sup Buah rassay,"1 buah pepaya,1 kg buah naga,1/2 buah melon, Selasih, skm, Air gula, Es","Kupas semua buah yg dibeli, aku pakai buah naga, pepaya sama melon.. potong sesuai keinginan,Rendam selasih diair hangat,Aduk air gula dan SKM di wadah besar hingga tercampur rata, lalu masukkan selasih yg sdh direndam di air hangat kemudian masukkan semua buah dan terakhir pecahkan es batu.,Sup buah segar siap dihidangkan bersama orang2 tercinta"
sop buah,https://cookpad.com/id/resep/12681193,Sup buah segarrr,"1 kg Apel ijo,1 buah semangka,4 buah pepaya,1 bungkus nutrijel,1 bungkus biji selasi,900 gram nata decoco,1 botol sirup marjan rasa melon,2 kaleng susu omela","Kupas apel nya lalu d potong2 seperti dadu,Belah semanga dan potong2 dadu,Kupas pepaya dan potong dadu,Masak nutrijel nya smpe mendidih,dan tuang kan ke cetakan besar dan tunggu dingin dulu baru d potong dadu,Masak air hinga mendidih dan masukan biji selasi nya dan mati kan api nya aduk2 hingga rata dan dingin kan,Klo untuk nata decoco nya tinggal d masukan aj d baskom ya,Masak air secukup nya sampe mendidih lalu d dinginkan,klo sdh dingin masukan sirup marjan nya dan tes rasa nya,lalu satukan semua bahan2 d atas dan yg terakhir masukan susu nya dan dingin kan deh 😊"
sop buah,https://cookpad.com/id/resep/12377051,Sop Buah Sederhana Tanpa Sirup,"1 irisan buah melon,2 irisan buah pepaya,1/2 sachet susu kental manis putih,1 sachet marimas rasa mangga,1 gelas air,Secukupnya es batu","Potong-potong menjadi kecil irisan buah melon dan pepaya,Dalam gelas campurkan air dan marimas, aduk sampai marimas larut,Masukan susu kental manis ke dalam campuran buah, masukan larutan marimas, aduk-aduk dan tambahkan es batu,Sop buah tanpa sirup siap disajikan,,rasanya segerr walaupun tanpa sirup, manisnya pas😉"
sop buah,https://cookpad.com/id/resep/12470951,Sup buah fiber cream / xi mi lu," #Bahan kuah :,1,5 liter air,250 gr gula pasir,2 sdt garam,100 gr fiber creme (cremer untuk kopi),2 sdm syrup raspberry merah (bisa skip), #Bahan buah (takarannya kira kira saja) :,1 kg semangka merah,1 buah pir madu,1 buah mentimun buang biji diserut,1 bagian pudding (sudah jadi) bisa diganti cincau,1 sdm biji selasih,3 sdm biji sagu,selera Bisa ditambah buahan lain tergantung","Siapkan baskom ukuran 2liter Bahan kuah dicampur semua (kecuali syrup) diaduk aduk hingga fiber cream nya tercampur rata, lalu saring.,Masak campuran kuah tersebut sampai kuah mendidih lalu matikan api. Diamkan hingga kuah dingin.,Sambil menunggu kuah dingin, rebus biji sagu dengan sedikit air hingga mendidih. Kecilkan api dan tunggu kira kira 10 menit hingga biji sagu empuk (tidak ada tepung ditengah biji ketika digigit),Potong potong dadu bahan isian buah, sesuai selera saja potongnya.,Setelah kuah dingin masukkan semua bahan isian buah, pudding, sagu dan selasi. Aduk rata.,Koreksi rasa, boleh di tambah sesendok syrup merah sebagai perisa manis.,Hidangkan dinginnlebih segarrr (simpan kulkas sebelum dihidangkan)"
sop buah,https://cookpad.com/id/resep/12472991,Sop Buah Segar Untuk Buka Puasa,"1/4 buah semangka,1/4 buah melon,1 buah apel,1 buah pir,1 sdm selasih, Air gula (250 air + 100 gr gula pasir),450 ml susu cair (Frisian flag coconut delight)","Buat sirup gula dengan campuran air + gula,Campurkan semua buah dengan selasih dan air gula dalam satu wadah,Masukkan susu cair coconut delight, aduk aduk dan sajikan,Untuk videonya teman-teman bisa mengunjungi YouTube Channel DN Cooking ya 😊 https://youtu.be/vJheejEy0yw"
sop buah,https://cookpad.com/id/resep/12442292,92.Sop Buah Warna Warni,"1 irisan Semangka kuning,1 irisan semangka merah,secukupnya Pepaya, Melon secukupnya,Buah naga secukupnya,200 ml yoghurt cimory aku pakai mix fruit,2 sachet susu kental manis,3 sachet gula rendah kalori (me: thermolyte diet sugar),3 gelas Air mateng","Cuci brsih dan potong buah buahan,Campur smua bahan dalam satu tempat..aduk rata.takaran manis esuai selera ya,Masukan buah buahan aduk rata simpen di kulkas hingga waktu buka puasa"
sop buah,https://cookpad.com/id/resep/12458571,Sop Buah Sirup Tjampolay," Melon, Kolang kaling,Buah Pear, Alpukat,Buah Naga, Timun suri, Sirup rasa pisang susu (saya pakai merk Tjampolay), skm, Es batu, Semuanya secukupnya sesuai selera ya","Potong buah2an sesuai selera. Masukan es batu, kolang kaling, melon,,Tambahkan buah pear, alpukat dan timun suri,Tambahkan buah naga. Beri sirup dan SKM,Bisa ditambahkan air sedikit. Tapi saya ngga pakai karena es nya udah mulai mencair dan masih menunggu waktu berbuka hehe.."
sop buah,https://cookpad.com/id/resep/12459087,Sop buah selasih," Semangka, Mangga, Timun, Selasi, Gula,1 SKM putih, Gula","Potong potong kecil buah terlebih dahulu.,Kemudian rebus selasih. Setelah megembang.lalu angkat.,Selanjutnya Larutkan 4sdm gula. Lalu campurkan ke dalam wadah yg berisi buah.,Setelah ituu campur 1skm putih dan selasih,Terakhir Tambahkan es batu. Dan Sop buah selasih sudah jadiiii"
sop buah,https://cookpad.com/id/resep/12447359,Sup Buah Natadecoco,"200 gr natadecoco,1 pc alpukat,300 gr semangka,1 pc kiwi,6 pc lengkeng,200 ml susu uht,2 sdm mix fibre herbalife, Es batu, Notes : mix fibre bisa diganti dengan gula pasir ya","Iris-iris buah kiwi, semangka, alpukat. Masukkan irisan buah, lengkeng dan natadecocoke dalam wadah,Panaskan susu uht sekitar 5 menit. Angkat dan tuangkan kedalam wadah yg sudah terisi buah dan tambahkan mix fibre dan aduk rata.,Lalu masukkan es batu atau bisa di diamkan di dalam kulkas.,Selamat menikmati🥰🥰"
sop buah,https://cookpad.com/id/resep/12444746,Sop Buah Sederhana," Apel, Semangka, Nanas, Pear,Buah Naga Merah, Pepaya, SKM vanila,secukupnya Gula cair,secukupnya Air es/air dingin","Potong buah kotak kotak kecil,masukan dalam wadah,Masukkan SKM ke dalam wadah yg berisi buah potong,Tambahkan air dan gula cair"
sop buah,https://cookpad.com/id/resep/12444338,Sop Buah Biji Selasih,"2 buah tomat potong dadu (boleh lebih),1 buah timun suri,1 bungkus nata de coco,2 sendok biji selasih,1 bungkus susu putih kental manis,5 sendok gula putih (sesuai selera),1 bungkus nutrisari (bisa diganti marimas jeruk atau sirup abc)","Siram biji selasih dengan setengah gelas air panas lalu aduk hingga airnya terserap habis,Siapkan mangkuk lalu masukan tomat, timun suri, nata de coco dan biji selasih,Aduk sambil masukan gula, susu dan nutrisari hingga tercampur lalu simpan di dalam kulkas agar dingin lalu sajikan,Note: tidak pakai air dikarenakan sudah ada dari nata de coco"
sop buah,https://cookpad.com/id/resep/12405659,Sop Buah Seger," Melon, Apel, Pepaya, Kelapa muda, Nata de coco, Cincau bubuk (yg telah dimasak), Agar2 bubuk (yg telah dimasak),secukupnya Sirop Pisang Ambon,secukupnya Susu Kental Manis,secukupnya Es batu","Cuci bersih semua buah, potong sesuai selera, serut kelapa muda.,Masukan semua bahan, aduk campur menjadi satu, tambahkan es batu. Tes rasa.,Selamat mencoba🤗"
sop buah,https://cookpad.com/id/resep/12561379,Sup Buah Kuning Ceria,"Buah semangka kuning, nanas, pisang mas, apel, cuci dan potong, Susu krimer kental manis,2 sdm Sirup gula,secukupnya Air matang, Es batu,1 sdm sirup cocopandan (opsional saya tidak pakai)","Tata buah potong ke dalam gelas saji. Tambahkan air, sirup gula, dan susu,Terakhir tambahkan sirup cocopandan (saya tidak pakai), es batu dan sup buah kuning ceria siap disajikan"
sop buah,https://cookpad.com/id/resep/12574103,Sop Buah (2),"4 buah apel, potong kotak2,4 buah pir, potong kotak2,4 buah jambu merah, potong kotak2,1 bungkus nata de coco,1 buah kelapa - degan,1 botol sirup marjan rose,secukupnya Air,secukupnya Es batu","Potong2 semua buahnya.,Tuang sirup, nata de coco dan degan. Aduk dan koreksi rasa.,Sajikan. Fotonya 2x karena ada yang gak mau pake jambu, ada yang gak mau pake degan 😁😬."
sop buah,https://cookpad.com/id/resep/12555015,Sop Buah Sirup Gula Pandan AV Kitchen,"1 buah Naga,1 buah Pear,3/4 buah Nanas,750 ml Air,3 lembar Daun Pandan,8 sdm gula pasir,Secukupnya SKM","Siapkan semua bahan. Cuci bersih.,Potong² buah dan rebus air, beri gula dan daun pandan. Didihkan air, jika sudah mendidih matikan api. Diamkan hingga air hangat.,Tuangkan sirup gula pandan kedalam mangkok buah, beri SKM, aduk² sampai tercampur.,Done ❤ simpan dalam kulkas dan sop buah sirup gula pandan siap untuk dinikmati 🙌"
sop buah,https://cookpad.com/id/resep/12560508,SOP buah cocopandan,"Buah semangka,Buah melon, Agar-agar warna hijau,Secukupnya Sirup cocopandan,Secukupnya air matang,2 sachet Susu kental manis, Es batu","Siapkan semua bahan,Ambil es batu,buah semangka, melon tata dalam gelas,dan tuangkan sirup dan air secukupnya,Beri susu kental manis,,Siap sajikan buat buka puasa,jangan lupa diaduk dulu😉"
sop buah,https://cookpad.com/id/resep/12549799,Es sup buah segar,"Buah pepaya,Buah melon,Buah bengkoang,Buah semangka,Buah blewah, Nata de coco,Secukupnya susu kental manis,Secukupnya sirup frambos,Secukupnya es batu,Secukupnya air matang","Kupas buah,lalu potong sesuai selera,Tuang air matang campur sirup dan susu kental manis ke dalam mangkuk saji aduk sampai rata,Masukan buah dan nata de Coco ke dalam kuah aduk dan tambahkan es batu,Sup buah siap di sajikan"
sop buah,https://cookpad.com/id/resep/12543722,Sup buah Segar dan Sehat," pepaya, melon, semangka, pear, nata de coco, jelly karakter, gula tropicanaslim, susu kental manis","Potong dadu seluruh buah-buahan,Tambahkan nata de coco dan jelly,Larutkan gula dengan air hangat kemudian tuangkan dan aduk rata,Tambahkan 2 saset susu kental manis,Untuk berbuka puasa di sarankan buat saat jam 1 siang, kemudian diamkan di dalam lemari es dan sajikan saat berbuka puasa. sup buah tetap terasa segar di tenggorokan walaupun tanpa es batu, sehingga tidak memancing batuk atau pilek"
